a1_price,a1_size,a2_price,a2_size,b1_price,b1_size,b2_price,b2_size,stale_seconds
101.5608,1.1693,101.6623,1.6821,101.7964,0.7195,101.6946,1.1642,0.1546
101.5813,1.019,101.6828,1.0992,101.4181,1.2987,101.3167,0.9326,0.7416
101.5309,1.3124,101.6325,1.5233,101.5806,0.6056,101.479,1.4504,0.0642
101.5834,0.7867,101.685,0.876,101.4546,1.4846,101.3532,0.8378,0.0
101.463,1.1287,101.5645,1.2455,101.5717,1.1106,101.4701,1.2275,0.8148
101.6018,1.1596,101.7034,0.9368,101.4315,1.1226,101.3301,1.136,0.7144
101.6039,0.4317,101.7055,1.2978,101.6263,0.8769,101.5246,1.3606,0.0365
101.6498,0.7468,101.7514,0.8727,101.5415,1.1555,101.44,1.4814,0.7895
101.7162,0.7844,101.818,1.6462,101.6571,0.9911,101.5554,1.3631,1.1941
101.7404,1.126,101.8422,1.1467,101.6005,0.5548,101.4989,0.988,0.466
101.8018,1.1033,101.9036,1.8474,101.854,0.8504,101.7521,1.0034,0.6314
101.8147,1.3686,101.9165,1.5282,101.6988,1.3468,101.5971,0.8185,0.5786
101.8834,0.518,101.9852,0.9111,101.9198,1.1839,101.8179,0.8835,0.0
101.9544,0.7418,102.0563,1.8445,101.9094,0.5875,101.8075,1.223,0.2426
101.9824,1.2516,102.0843,0.8365,101.9675,1.1402,101.8656,1.7797,0.6889
102.027,0.485,102.129,1.1094,102.02,0.5036,101.918,1.1782,0.0
102.0607,1.3627,102.1628,1.2166,101.9063,1.0181,101.8044,1.3201,0.5693
102.1688,0.7258,102.271,1.5528,102.1454,0.8621,102.0433,0.8734,0.3852
102.1163,0.9383,102.2184,1.776,102.2768,0.5086,102.1745,0.8835,0.5575
102.2642,1.1964,102.3665,1.478,102.1137,0.915,102.0116,1.866,0.1936
102.2226,1.2434,102.3248,1.7743,102.343,1.2946,102.2407,1.5713,0.7866
102.1217,1.4186,102.2238,0.8286,102.2695,0.4567,102.1673,1.9505,0.3555
102.1178,0.7049,102.2199,1.848,102.0315,0.8277,101.9295,0.9429,0.3733
102.0696,1.1716,102.1716,1.9837,101.8765,0.8857,101.7746,1.4218,0.0
102.1376,0.974,102.2398,1.4473,102.146,0.9695,102.0439,0.8105,0.506
102.0962,0.6254,102.1983,1.8737,102.0034,1.4215,101.9014,1.9711,0.1938
102.0515,1.433,102.1536,1.1263,102.2546,0.9608,102.1523,1.0105,0.4572
101.8928,1.3364,101.9947,1.32,101.8918,1.2345,101.7899,0.9171,0.4451
101.8596,0.4443,101.9615,1.7039,101.752,0.8679,101.6503,1.9947,0.8541
101.6648,1.2988,101.7665,1.8992,101.539,0.7276,101.4374,1.9398,0.3722
101.5752,0.5668,101.6768,0.8984,101.6535,0.8748,101.5518,1.794,0.8492
101.6265,1.2027,101.7281,1.0513,101.5401,1.4438,101.4385,0.8729,0.3637
101.6987,1.3881,101.8004,1.1653,101.6608,0.9502,101.5592,1.3068,0.2391
101.709,0.6122,101.8107,1.0447,101.8107,0.6058,101.7089,1.3868,0.0279
101.6244,1.2777,101.726,1.4828,101.5492,1.3825,101.4476,1.5639,0.7831
101.6439,0.8944,101.7456,1.6272,101.6165,0.4767,101.5149,1.8318,0.8328
101.6224,1.2556,101.724,1.0943,101.5946,1.2448,101.493,0.8152,0.6479
101.5285,1.295,101.6301,0.8054,101.5813,0.9514,101.4797,1.6458,0.6715
101.6458,0.5709,101.7474,1.5797,101.7189,0.4925,101.6171,1.0176,1.1474
101.7114,0.5605,101.8131,1.0223,101.6944,0.6249,101.5927,1.0864,0.2822
101.6994,0.6492,101.8011,1.2742,101.7089,1.1192,101.6072,1.3256,0.6575
101.706,0.5392,101.8077,0.8586,101.6259,1.3657,101.5243,0.8958,0.7241
101.737,0.5632,101.8387,0.8266,101.5256,1.0912,101.4241,1.4988,0.0
101.5461,0.7265,101.6477,0.9829,101.5732,0.5519,101.4716,0.9587,0.0
101.533,0.5255,101.6346,1.0886,101.7658,0.7373,101.664,1.9539,0.4768
101.5054,0.8097,101.6069,1.3492,101.3537,0.757,101.2524,1.0195,0.4124
101.3955,0.5575,101.4969,1.9341,101.277,1.4855,101.1758,0.8539,0.3135
101.3818,0.605,101.4832,1.2367,101.2446,0.542,101.1434,1.3478,0.0046
101.5491,0.6989,101.6506,1.2223,101.589,0.5037,101.4874,1.3138,0.7174
101.5684,0.4832,101.67,1.3554,101.6319,1.4882,101.5303,1.7235,0.542
101.5195,1.4583,101.621,1.7356,101.5117,1.3624,101.4102,1.6478,0.4499
101.5834,1.4167,101.685,1.79,101.4692,1.3283,101.3677,1.6076,0.9613
101.6871,0.735,101.7888,0.8428,101.693,1.4292,101.5913,1.5033,0.1211
101.7728,1.3125,101.8746,1.8038,101.5736,1.296,101.4721,1.5741,0.2396
101.7884,0.8026,101.8902,1.1649,101.7778,0.4094,101.676,1.8003,0.4804
101.7067,0.9545,101.8084,1.432,101.8078,1.4194,101.7059,0.8379,0.1465
101.7825,1.2507,101.8843,0.8625,101.5838,0.442,101.4822,1.3158,0.2319
101.8106,0.4446,101.9124,1.5352,101.5965,1.2867,101.4949,1.3254,0.4105
101.8659,1.01,101.9678,1.7598,102.0314,1.0716,101.9294,1.0697,0.944
101.9383,1.2075,102.0403,1.545,101.8249,1.4662,101.7231,1.0367,0.8794
102.0065,1.4462,102.1085,1.446,102.1455,1.1392,102.0433,0.9194,0.8653
101.9734,1.1776,102.0753,0.8482,101.9198,1.0013,101.8179,0.9059,0.1937
102.0605,1.4954,102.1626,1.8768,102.045,0.4232,101.9429,1.8304,0.3207
102.0933,1.1915,102.1954,1.3305,102.1165,1.1208,102.0143,1.2084,0.6272
102.2524,0.7548,102.3547,1.3093,102.1372,0.5601,102.0351,1.7974,0.0116
102.2205,1.3835,102.3227,1.3959,102.1745,0.9987,102.0723,1.9478,0.0
102.3249,1.3754,102.4273,1.0034,102.2847,0.9205,102.1824,1.9656,0.0
102.357,0.6145,102.4594,0.9372,102.1872,1.2143,102.085,1.724,0.0
102.3067,1.4659,102.409,1.7281,102.3047,0.6677,102.2024,0.8481,0.6118
102.28,1.0436,102.3823,1.0578,102.2347,1.378,102.1324,1.992,0.3019
102.2476,0.4953,102.3498,1.8347,102.1916,0.8296,102.0894,1.4289,0.108
102.2857,0.4886,102.388,1.4742,102.0978,0.415,101.9957,1.2943,0.1581
102.3325,0.4807,102.4348,1.2863,102.4708,0.4439,102.3684,1.8023,0.1764
102.2904,1.3571,102.3927,1.6955,102.333,0.6409,102.2306,0.8863,0.0219
102.2638,1.1872,102.3661,1.2688,102.3415,1.2427,102.2391,1.3344,0.1753
102.4453,1.2234,102.5477,1.8827,102.4015,0.4547,102.2991,1.4289,0.0
102.5971,0.4361,102.6997,1.3621,102.3348,1.3738,102.2324,1.2339,0.4645
102.6387,1.4276,102.7413,1.7086,102.8194,0.5138,102.7166,1.0774,0.6135
102.6372,0.8336,102.7399,1.0041,102.5807,0.9444,102.4782,1.3656,0.3713
102.6235,1.2642,102.7261,1.9303,102.5312,1.3647,102.4286,1.0504,0.5973
102.6647,0.9456,102.7673,1.2173,102.6966,0.8398,102.5939,1.233,0.3345
102.5961,0.9761,102.6987,1.9789,102.6899,0.466,102.5872,1.3855,0.8467
102.5868,1.2515,102.6894,0.9814,102.5297,1.0727,102.4271,1.0874,0.264
102.4421,0.762,102.5446,1.5178,102.5737,0.6019,102.4711,1.1419,0.6889
102.4737,0.8583,102.5761,1.2244,102.6001,0.9774,102.4975,1.5196,1.0711
102.5414,0.7385,102.644,0.9517,102.3782,1.2369,102.2759,1.8209,0.6902
102.4813,0.6827,102.5838,1.2885,102.367,0.9484,102.2646,1.44,0.286
102.6297,1.1936,102.7323,0.8744,102.6943,0.9151,102.5916,1.7932,0.4397
102.5112,0.8963,102.6137,0.9789,102.1667,1.4835,102.0645,1.8671,0.2375
102.3905,0.6022,102.4929,1.9297,102.3753,0.9856,102.273,1.8228,0.8984
102.4141,0.7763,102.5166,1.2023,102.2228,1.4841,102.1206,1.4262,0.2689
102.5118,0.9301,102.6143,0.851,102.4192,0.9088,102.3168,1.3027,0.2319
102.6179,1.2573,102.7205,1.2259,102.5545,1.4808,102.452,1.0169,0.1152
102.5843,1.2073,102.6869,1.9937,102.5236,1.3011,102.4211,1.4668,0.4632
102.7046,0.9332,102.8073,1.802,102.6015,1.4296,102.4989,1.987,0.2336
102.6666,0.4979,102.7693,1.1261,102.5234,1.2447,102.4209,1.8235,0.1677
102.6704,1.2568,102.7731,1.5573,102.9369,0.9654,102.834,1.6504,0.7848
102.7416,1.1449,102.8444,1.6374,102.9159,0.9895,102.813,1.8623,0.2769
102.7898,0.6772,102.8926,1.2574,102.6321,1.2554,102.5295,1.3913,0.2916
102.6707,0.8063,102.7733,1.8665,102.83,0.9108,102.7272,1.4193,0.6748
102.7701,0.766,102.8729,1.132,102.7158,1.1215,102.6131,0.9438,0.5015
102.895,0.6098,102.9979,1.6328,102.875,1.0629,102.7721,1.0214,0.5379
102.8369,0.7005,102.9397,1.2908,102.8027,1.1692,102.6999,1.5665,0.945
102.8816,1.2337,102.9845,1.5414,102.7604,1.2657,102.6577,1.2011,0.4655
102.8977,1.3694,103.0006,1.5379,103.0173,1.3046,102.9143,1.4555,0.4782
102.9379,0.8082,103.0408,1.637,102.9331,0.9234,102.8301,1.8033,0.0
102.8765,1.1459,102.9794,1.6215,102.8253,0.6389,102.7225,1.9811,0.5506
102.827,0.7632,102.9298,1.4428,102.6484,0.5508,102.5457,1.4462,0.578
102.8222,0.5605,102.925,1.4636,102.7234,1.1136,102.6206,1.2682,0.7743
102.9144,0.5194,103.0173,1.7501,102.7023,0.5878,102.5996,0.844,0.3986
102.9868,0.6041,103.0898,1.7181,102.932,0.8456,102.8291,1.847,0.2531
102.9329,1.1884,103.0358,0.9323,102.7563,1.2683,102.6536,1.0017,0.4076
103.0235,0.78,103.1265,1.7135,102.9497,1.4497,102.8467,1.2457,0.2474
102.7975,1.2879,102.9003,1.589,102.9176,0.612,102.8147,1.163,0.5625
102.8715,0.5449,102.9744,1.2596,103.0062,0.624,102.9032,1.5728,1.2166
102.713,1.4056,102.8158,1.4072,102.6926,0.9981,102.5899,1.366,0.8536
102.6945,0.6958,102.7972,0.8672,102.6502,0.8495,102.5476,0.8631,0.0
102.6239,0.987,102.7266,0.9612,102.8226,1.4259,102.7198,1.8734,0.5702
102.501,0.609,102.6035,1.2121,102.548,1.0748,102.4455,0.9148,0.0
102.5812,1.4071,102.6838,1.823,102.5202,1.0378,102.4177,1.4244,0.1379
102.565,1.4238,102.6675,1.9189,102.3493,1.4663,102.247,0.9505,0.5672
102.6057,0.9956,102.7083,0.8222,102.624,0.4682,102.5213,1.8657,0.079
102.5997,1.3558,102.7023,1.2287,102.6586,1.3802,102.556,1.5124,0.2899
102.6099,0.5247,102.7125,1.3205,102.5376,0.903,102.435,1.4611,0.8639
102.6385,0.5161,102.7411,1.9897,102.6586,0.6686,102.5559,1.0383,1.2779
102.5155,0.8838,102.618,1.7263,102.4409,0.9683,102.3385,1.5316,1.0324
102.5951,1.1961,102.6977,0.83,102.5462,1.0277,102.4437,1.861,0.3827
102.5851,1.4189,102.6877,1.2238,102.233,0.9046,102.1308,1.9778,0.3119
102.4325,0.6193,102.5349,0.8783,102.4124,1.3454,102.31,1.8422,0.9283
102.3988,1.3194,102.5012,1.6863,102.4853,0.6917,102.3828,0.8203,0.0
102.5071,0.9277,102.6096,1.8307,102.4316,1.3854,102.3291,1.9475,0.4728
102.6142,0.8891,102.7169,1.7298,102.586,1.2138,102.4834,1.4458,0.7451
102.5828,0.4961,102.6854,1.9113,102.4519,0.9012,102.3494,1.236,0.913
102.5475,0.6318,102.65,1.8043,102.5784,0.7189,102.4758,1.024,0.7824
102.5273,0.847,102.6298,1.6767,102.4535,1.462,102.351,1.7711,0.4355
102.6665,0.7193,102.7691,1.7937,102.5407,1.1392,102.4382,1.9649,0.1362
102.7108,0.6803,102.8135,1.3829,102.8617,0.9514,102.7588,1.087,0.0
102.7404,0.8914,102.8431,1.2353,102.8476,0.4186,102.7447,1.4265,1.1368
102.8112,0.7688,102.914,0.8016,102.7461,0.7387,102.6434,1.1344,0.0533
102.848,0.9585,102.9508,1.6309,102.9033,1.0932,102.8004,1.7645,0.2996
102.8468,0.8972,102.9497,1.4229,102.8634,1.2914,102.7606,1.3132,0.1999
102.7915,0.8595,102.8943,1.7122,102.8489,0.5923,102.7461,1.2063,1.0169
102.7971,0.6466,102.8999,1.2309,102.5999,0.6534,102.4973,1.4953,0.6113
102.7903,0.801,102.8931,1.9865,102.9196,1.0532,102.8166,1.2793,0.6198
102.8499,1.3191,102.9528,1.6758,102.7651,1.2242,102.6623,1.0354,0.7942
102.8842,0.9544,102.9871,1.6201,102.7835,1.0467,102.6807,1.8108,0.3655
102.923,0.713,103.0259,1.4906,103.2238,0.5356,103.1206,1.6283,0.1038
102.9165,0.5365,103.0194,1.3039,102.936,0.6137,102.8331,1.2987,1.0104
102.936,0.8228,103.039,1.6861,102.8486,1.2516,102.7457,1.5284,0.2249
102.7489,1.0371,102.8516,1.36,102.485,0.8618,102.3825,1.8677,0.5862
102.8372,0.8811,102.94,0.8904,103.0008,1.4413,102.8978,1.9046,0.281
102.8623,0.5021,102.9652,1.7489,102.6684,0.483,102.5658,0.8823,1.0835
102.9497,0.9911,103.0526,0.9922,102.7942,0.4085,102.6914,1.3077,0.362
102.7361,0.4846,102.8388,1.0461,102.6452,1.187,102.5426,1.7707,0.3594
102.8928,0.8978,102.9957,1.4079,103.0148,0.4359,102.9117,0.8832,0.5049
102.8649,1.2135,102.9678,1.526,102.9294,0.8313,102.8265,0.942,0.0
102.9729,1.2589,103.0759,1.2365,102.9275,1.2097,102.8245,1.4156,0.5448
102.8601,1.4131,102.963,1.4421,102.8936,0.9627,102.7907,1.1188,0.4849
102.9029,1.4294,103.0058,1.3495,102.8438,0.5404,102.7409,1.3192,0.4026
102.8264,1.0174,102.9292,1.2053,102.8481,0.4788,102.7453,1.9322,0.021
102.7826,1.2507,102.8854,1.8067,102.7657,0.8036,102.6629,1.713,0.0
102.9434,0.5369,103.0464,1.2141,103.0181,0.5513,102.915,1.9979,0.3755
102.9329,0.4541,103.0358,1.3294,102.9979,0.8973,102.8949,1.1608,0.0023
102.9636,1.2623,103.0665,1.1989,102.9736,1.0505,102.8706,1.6588,0.4811
103.0151,1.3779,103.1181,1.8029,102.9604,1.0691,102.8575,1.2661,0.9515
103.0544,1.3653,103.1574,0.9245,103.1361,0.8233,103.033,1.7313,0.4066
103.0461,0.8748,103.1492,1.1987,103.0163,0.8525,102.9132,1.5234,0.3998
103.0746,0.6293,103.1777,0.9954,102.9372,0.4466,102.8343,1.4706,0.412
103.2901,0.999,103.3934,1.0463,103.2091,1.1649,103.1059,1.6893,0.1166
103.2804,1.4895,103.3837,1.2491,103.2557,1.2369,103.1525,1.3433,0.0
103.3146,1.2727,103.4179,1.7228,103.3744,1.1345,103.271,1.8257,0.4422
103.3681,0.6612,103.4715,1.2784,103.3213,1.2341,103.218,1.5811,0.6318
103.4504,0.5956,103.5539,0.8615,103.3217,1.1513,103.2184,1.1013,0.9883
103.5645,1.0189,103.668,0.9,103.5374,0.6041,103.4339,1.0632,0.3992
103.6061,0.6837,103.7097,1.4785,103.5907,0.9544,103.4871,1.0438,0.3922
103.5062,1.3541,103.6097,1.8185,103.5334,0.9627,103.4298,1.648,0.5202
103.6672,0.612,103.7709,1.6261,103.7362,0.6996,103.6324,1.7985,0.425
103.5479,0.5099,103.6515,1.8574,103.671,0.7346,103.5674,1.5853,0.3619
103.5945,0.9363,103.6981,1.2396,103.4727,1.11,103.3692,1.937,0.8313
103.5194,0.8223,103.6229,1.3662,103.4513,1.3557,103.3479,1.2978,0.5531
103.5094,0.9881,103.613,0.8242,103.3707,0.5745,103.2674,1.57,0.6181
103.545,0.5576,103.6486,1.3345,103.6243,0.7906,103.5207,1.3948,0.973
103.5897,1.3574,103.6933,1.731,103.7155,0.4924,103.6117,1.8684,0.9865
103.605,0.554,103.7086,1.6049,103.5617,0.66,103.4581,1.3261,0.3321
103.7503,0.4185,103.854,0.9819,103.6969,0.5013,103.5932,1.0877,0.5047
103.7584,0.4319,103.8622,1.5413,103.9265,0.5548,103.8226,1.9342,0.1817
103.768,1.4264,103.8718,1.0706,103.7727,1.0759,103.669,0.8336,0.4142
103.821,0.4475,103.9249,1.211,103.8732,0.4845,103.7693,1.2715,0.6664
103.936,1.1369,104.0399,1.3639,103.7761,0.8221,103.6724,0.943,0.2644
103.8328,1.2882,103.9366,0.9623,103.8746,1.0549,103.7707,1.2113,0.3135
103.8969,0.6486,104.0008,1.5674,103.7411,0.9027,103.6373,1.2802,0.3151
103.9286,0.7338,104.0326,1.4709,103.7541,1.1364,103.6503,0.832,1.3031
103.8904,0.9125,103.9943,0.8692,103.8592,0.605,103.7553,1.4726,0.3528
103.9983,1.0413,104.1023,0.9765,103.9181,1.242,103.8142,1.6931,0.1488
104.0227,1.3937,104.1267,0.8102,103.9684,0.6384,103.8644,1.7926,0.6501
104.0191,0.4629,104.1231,1.5164,103.8355,1.026,103.7317,0.8428,0.5082
104.0165,0.9649,104.1206,1.5314,104.086,0.6104,103.9819,1.128,0.2279
103.9935,1.3438,104.0974,1.2109,104.1115,0.6933,104.0074,1.9818,1.1621
103.9107,1.4022,104.0146,0.8348,103.6476,1.2478,103.5439,0.9324,0.6771
103.7814,1.1817,103.8851,1.9779,103.9035,1.1827,103.7996,1.3019,0.1998
103.9508,1.1688,104.0548,1.9994,103.8101,1.1812,103.7063,1.714,0.6755
103.8699,1.4498,103.9737,1.0532,103.9444,0.9543,103.8404,1.6167,0.5609
103.8025,0.6722,103.9063,1.5206,103.728,0.6833,103.6243,1.2001,0.8459
103.6002,0.8943,103.7038,1.3918,103.5985,0.7284,103.4949,0.9908,0.0
103.5646,0.4521,103.6682,1.0352,103.5216,1.0401,103.4181,1.7433,0.1084
103.4618,1.4466,103.5652,1.6572,103.5808,0.7594,103.4772,1.1475,0.7731
103.5769,0.9761,103.6805,0.895,103.4085,0.5294,103.305,1.011,0.4273
103.6816,0.4116,103.7852,1.6082,103.725,0.8661,103.6213,1.413,0.9404
103.631,0.6355,103.7346,1.4621,103.6993,1.4771,103.5956,0.8881,0.0619
103.8084,0.6734,103.9122,1.2544,103.8625,1.2999,103.7587,1.8954,0.1157
103.8803,0.6224,103.9842,1.4515,104.1057,1.1006,104.0016,1.4262,0.0
103.8336,0.937,103.9374,1.2815,103.773,1.2751,103.6692,1.7163,0.3004
103.6338,0.5474,103.7375,0.9062,103.7265,1.399,103.6227,1.4426,1.2911
103.8478,1.3468,103.9516,0.9171,103.7709,0.6645,103.6671,1.2878,0.9993
103.6937,1.3524,103.7974,1.9267,103.8537,1.492,103.7498,1.951,0.2578
103.5938,1.3129,103.6974,1.8712,103.5371,0.6055,103.4336,1.5436,0.0686
103.6752,1.4091,103.7789,1.3565,103.5965,0.5139,103.4929,1.3494,0.8112
103.8666,0.8825,103.9705,0.8208,103.9728,1.4934,103.8688,1.4522,0.0
103.9939,0.921,104.0979,1.9455,103.8799,0.5714,103.776,1.0271,0.186
104.0085,1.2791,104.1125,1.1258,103.8314,0.4365,103.7275,1.4204,0.6756
104.0573,0.6164,104.1614,1.7094,103.9915,1.1053,103.8876,1.9083,0.1913
104.1139,1.2802,104.218,1.5701,104.1909,1.1358,104.0867,1.7987,0.585
104.191,1.0312,104.2951,1.3592,104.3539,1.1003,104.2495,1.1575,0.5509
104.2053,0.6572,104.3095,0.8959,104.2204,0.4006,104.1162,1.53,0.0
104.2173,0.7984,104.3215,1.7028,104.3753,0.8127,104.271,1.3832,1.0072
104.2344,0.7918,104.3386,1.9565,104.0348,1.4298,103.9308,1.8176,0.0253
104.1786,1.4123,104.2828,1.339,104.0675,0.9901,103.9635,1.6905,0.6293
104.1224,1.188,104.2266,1.9975,104.0931,0.7834,103.989,1.7996,0.5151
103.9954,1.1674,104.0994,1.6297,103.979,0.7584,103.8751,1.7427,0.3411
104.0126,1.088,104.1166,1.2706,103.9719,1.4885,103.8679,1.3746,0.4838
103.8945,0.6512,103.9984,1.2582,103.9857,1.1192,103.8817,0.8913,0.6357
103.8076,1.3354,103.9114,0.8812,103.7656,1.4927,103.6619,1.6385,0.4566
103.8251,0.5785,103.9289,0.8149,103.847,0.5884,103.7431,1.8058,0.5737
103.9559,1.261,104.0599,1.6954,103.9022,0.4557,103.7983,1.871,0.919
104.0094,0.6497,104.1134,1.4641,103.8745,1.1087,103.7707,1.0024,0.3962
103.9205,0.4634,104.0245,1.9247,103.8674,1.0449,103.7635,1.639,0.5539
103.8179,0.9777,103.9217,1.8017,103.7711,0.4364,103.6673,1.1221,0.1175
103.8956,1.1765,103.9995,1.2724,103.8491,0.6999,103.7452,0.8041,0.3797
103.8056,1.1918,103.9094,1.8006,103.7878,0.8345,103.684,1.4771,0.6058
103.7977,0.4134,103.9015,1.3864,103.7749,1.1086,103.6711,1.9018,0.0
103.8503,0.8195,103.9541,1.7182,103.7603,1.0575,103.6566,1.9124,0.0
103.7768,1.3759,103.8806,0.8591,103.9038,0.55,103.7999,0.8989,0.0785
103.7854,1.3274,103.8892,0.8127,103.6294,1.3478,103.5257,1.3415,0.5623
103.6708,1.1473,103.7744,1.385,103.5577,0.4446,103.4542,1.5874,0.0
103.6373,1.3262,103.741,1.6644,103.9101,1.313,103.8062,1.0406,0.2849
103.659,0.4147,103.7627,1.8121,103.492,1.436,103.3885,1.5867,0.6518
103.5288,0.6546,103.6324,1.1021,103.3149,0.9133,103.2116,1.8774,0.4998
103.5325,0.7204,103.6361,1.7703,103.5935,1.4123,103.4899,1.313,0.2928
103.5288,0.8016,103.6323,1.7627,103.2918,0.9824,103.1885,1.6213,0.035
103.5822,1.3293,103.6858,1.0349,103.5333,1.4255,103.4298,1.1007,0.5292
103.6204,1.2073,103.724,1.1416,103.8377,0.7496,103.7339,1.172,0.5286
103.7182,1.3712,103.8219,1.1688,103.4902,1.1612,103.3867,1.7035,0.961
103.7278,0.5666,103.8315,1.2807,103.4475,0.9311,103.3441,1.2268,0.8123
103.7152,0.6375,103.8189,1.6513,103.4846,1.4285,103.3811,1.4782,0.0065
103.7254,1.0726,103.8292,0.8827,103.802,1.3509,103.6982,1.1425,0.4824
103.7695,1.0551,103.8733,1.6697,103.8476,0.8899,103.7438,0.8724,0.4198
103.7466,1.2774,103.8504,0.842,103.6862,1.1707,103.5825,0.8275,0.3734
103.7669,0.9657,103.8706,1.5166,103.8026,0.9033,103.6988,1.2089,0.4281
103.6918,0.9146,103.7955,1.1737,103.8255,0.8819,103.7216,1.2307,0.0
103.6351,1.4875,103.7388,1.401,103.8438,0.6136,103.74,1.3725,0.5345
103.5227,1.3531,103.6262,0.8262,103.4764,1.1475,103.3729,1.4576,0.5432
103.6697,0.8058,103.7734,1.1526,103.3788,1.3109,103.2754,1.5662,0.2509
103.5742,1.3881,103.6777,1.5559,103.4566,1.2149,103.3532,1.8037,0.1695
103.5368,0.9594,103.6403,0.8989,103.4542,1.2095,103.3507,1.4558,0.4609
103.4473,1.4489,103.5508,1.0198,103.3965,1.0666,103.2931,1.0539,0.9184
103.5466,1.1945,103.6501,1.7781,103.4688,1.3389,103.3654,0.8927,0.6656
103.5138,0.7776,103.6173,1.6245,103.6018,0.9484,103.4982,1.0288,0.0
103.6027,0.829,103.7063,1.7717,103.7548,0.8484,103.651,0.8317,0.8307
103.558,0.4639,103.6616,1.8275,103.4959,1.4567,103.3924,1.6261,0.5954
103.5717,1.1291,103.6752,1.8132,103.6768,1.2424,103.5731,1.255,0.3396
103.5182,0.9266,103.6217,1.0234,103.5429,0.7212,103.4393,1.7338,0.5083
103.6825,0.9117,103.7862,0.9038,103.6877,0.4626,103.584,1.2492,0.5902
103.5753,0.9102,103.6789,1.5309,103.6847,0.4071,103.581,1.9877,0.7517
103.598,0.9885,103.7016,0.9565,103.5804,1.2773,103.4768,1.6518,0.2625
103.668,0.9802,103.7717,1.4175,103.8819,0.4962,103.778,1.587,0.5585
103.7171,0.7128,103.8209,1.5847,103.4915,0.9883,103.388,1.5156,0.3068
103.6772,0.8574,103.7809,1.16,103.6083,0.4534,103.5047,1.6931,0.6856
103.6843,1.108,103.788,1.0925,103.6238,0.4246,103.5202,1.7705,0.8117
103.6845,0.9403,103.7882,1.1682,103.7263,0.5121,103.6226,0.8753,0.7892
103.685,1.4106,103.7887,1.8761,103.7983,1.412,103.6945,1.8893,0.207
103.7571,0.9799,103.8609,1.0633,103.7091,1.2779,103.6053,1.0565,0.0901
103.9225,0.9665,104.0264,1.1862,103.7398,0.5696,103.636,1.3438,0.1296
103.882,1.3613,103.9859,1.4847,103.9365,1.3662,103.8326,1.035,0.4957
103.7833,0.9097,103.8871,1.5922,103.8429,1.2741,103.739,1.7016,0.0
103.7538,1.4365,103.8575,1.2779,103.4934,0.627,103.3899,1.4611,0.2837
103.9569,0.6287,104.0608,1.2759,103.9435,0.5223,103.8395,0.8382,0.1856
103.8784,1.1225,103.9822,1.5323,103.6802,1.1792,103.5765,1.5925,0.2794
104.0462,0.5425,104.1502,1.8116,103.9444,1.2216,103.8405,1.0418,0.1773
104.1793,0.7754,104.2834,1.9599,104.0541,1.0536,103.9501,1.7614,0.1065
104.1036,1.2623,104.2077,1.623,104.1751,1.1491,104.0709,1.4632,0.1617
104.1704,1.0199,104.2746,1.6828,104.1663,0.697,104.0622,1.2233,0.2644
104.2956,1.0009,104.3999,1.6432,104.1036,1.4999,103.9995,1.3223,0.6636
104.2497,0.8709,104.354,1.8111,104.325,1.2861,104.2207,1.6773,0.0
104.2722,1.0696,104.3765,1.8515,104.0665,1.3722,103.9625,0.9302,0.2553
104.1912,0.8712,104.2954,1.3577,104.2292,1.4754,104.125,1.6136,0.272
104.1034,1.0219,104.2075,0.9153,103.9929,1.3179,103.8889,1.703,0.3749
104.0752,0.9066,104.1793,1.3151,103.9811,1.3871,103.8771,1.1462,0.5712
103.9838,0.6147,104.0878,0.972,103.9898,0.4286,103.8858,1.0844,0.5652
103.9547,1.2516,104.0587,1.088,104.0132,1.202,103.9092,1.1023,0.4727
103.9213,0.6693,104.0252,1.2516,104.0363,0.7312,103.9323,0.9315,0.3842
103.9343,0.9389,104.0382,1.2544,103.9144,1.1644,103.8105,1.7811,0.2263
103.7905,1.0808,103.8943,0.8665,103.7987,1.078,103.6949,1.622,0.4164
103.8201,0.6175,103.9239,1.7832,103.7364,1.4022,103.6327,1.7757,0.6625
103.9046,1.4063,104.0085,1.1848,103.9135,1.302,103.8096,0.8114,0.0
103.7329,0.404,103.8366,1.7117,103.7788,1.2376,103.675,1.7468,0.5032
103.7917,0.595,103.8955,1.6187,103.7532,0.9835,103.6494,0.8998,0.3315
103.8845,0.7138,103.9884,1.4244,103.639,1.3376,103.5354,1.649,0.373
103.7952,0.7286,103.899,0.9431,103.774,0.85,103.6702,0.8342,1.2311
103.8964,0.6322,104.0003,1.319,103.9314,0.8605,103.8275,0.8532,0.83
103.9619,0.4859,104.0658,1.9318,103.8526,0.5093,103.7488,1.8258,1.1708
103.8812,0.4003,103.9851,1.8587,103.7123,0.4217,103.6086,1.7094,0.8674
103.873,0.8419,103.9769,0.8851,104.0103,1.2443,103.9063,0.8855,0.1286
103.9043,1.4143,104.0082,0.8612,103.9527,0.9273,103.8487,1.6676,0.0
103.9105,1.235,104.0144,1.7412,103.8819,1.415,103.778,1.2514,0.2246
103.9824,0.9569,104.0863,1.2358,103.8273,0.6828,103.7235,1.7012,0.1073
103.8982,0.844,104.0021,1.6552,103.7546,1.4096,103.6508,1.6001,0.0
103.9013,0.9187,104.0052,1.735,104.0305,1.1051,103.9265,0.8727,0.8494
